Name,Designer,Gender,Img_url,Rating,Count,love,like,dislike,spring,summer,autumn,winter,day/night,longevitypoor,longevityweak,longevitymoderate,longevitylonglasting,longevityverylonglasting,sillagesoft,sillagemoderate,sillageheavy,sillageenormous,top_notes,middle_notes,base_notes,MUSK__AMBER__ANIMALIC_SMELLS,SWEETS_AND_GOURMAND_SMELLS,RESINS_AND_BALSAMS,SPICES,WOODS_AND_MOSSES,BEVERAGES,CITRUS_SMELLS,NATURAL_AND_SYNTHETIC__POPULAR_AND_WEIRD,GREENS__HERBS_AND_FOUGERES,FRUITS__VEGETABLES_AND_NUTS,FLOWERS,WHITE_FLOWERS
Ed Hardy Love & Luck for Men,Christian Audigier,men,https://fimgs.net/images/perfume/375x500.4170.jpg,0.637305699,0.044065313,0.143337562,0.964344515,0.173864587,0.608798259,0.606651609,0.169030048,0.025466839,0.825606805,0.104874403,0.288241052,0.868854245,0.252360645,0.054238223,0.329331375,0.777501972,0.082097923,0.130707451,"Bergamot, Mandarin Orange, Orange, Cardamom","Sage, Cypress, Violet","Musk, Cedar, Vetiver, Agarwood (Oud)",0.085714286,0.064285714,0,0,0,0,0,0.10944206,0,0.080570859,0.278474261,0.62611056
Volutes,Diptyque,women and men,https://fimgs.net/images/perfume/375x500.15230.jpg,0.81865285,0.050240737,0.603941036,0.441708319,0.109927729,0.122450726,0.067891266,0.773321759,0.70530352,0.352346462,0.157349246,0.24865613,0.250679249,0.533249089,0.333121412,0.281283748,0.484536986,0.423404387,0.16481691,"Iris Flower, Honey, Tobacco, Dried Fruits","Pink Pepper, Black Pepper, Saffron, Hay, Immortelle","Opoponax, Myrhh, Styrax, Benzoin",0.111031002,0.12148522,0,0.124298391,0.145146692,0.360486741,0,0,0,0.37326562,0,0
Meharées,L`Erbolario,men,https://fimgs.net/images/perfume/375x500.4462.jpg,0.901554404,0.026376387,0.6403665,0.500282207,0.006900517,0.156937517,0.07329941,0.758708944,0.678203113,0.35558797,0.14897413,0.160805734,0.279631431,0.739617997,0.194753693,0.195064951,0.574793875,0.335197242,0.253137671,"Bergamot, Orange, Rose, Cinnamon","Cedar, Guaiac Wood, Patchouli, Sandalwood","Vanilla, Amber, Musk",0.022821577,0.349585062,0,0,0,0,0,0.397351879,0,0,0.381798127,0.106459479
Borneo 1834,Serge Lutens,women and men,https://fimgs.net/images/perfume/375x500.5201.jpg,0.81865285,0.028155746,0.701213581,0.26964752,0.156918869,0.09493872,0.103455693,0.774844058,0.678704322,0.351147548,0.209748803,0.073011553,0.355375593,0.619233843,0.22900583,0.308110339,0.363533569,0.417207617,0.264143657,"Patchouli, White Flowers, Cardamom, Galbanum, French labdanum, Cacao","Patchouli, White Flowers, Cardamom, Galbanum, French labdanum, Cacao","Patchouli, White Flowers, Cardamom, Galbanum, French labdanum, Cacao",0,0.397153946,0,0,0,0.148872237,0.046132442,0,0,0.144988525,0.478781546,0
Ninfeo Mio,Annick Goutal,women and men,https://fimgs.net/images/perfume/375x500.7624.jpg,0.70984456,0.04888005,0.510559392,0.447269878,0.221342993,0.594567351,0.625428338,0.154462643,0.025466839,0.896225398,0.134141677,0.220919266,0.541202846,0.55541497,0.100207569,0.224604449,0.676456487,0.307762327,0.141197394,"Citron, Amalfi Lemon, Galbanum, Petitgrain, Bitter Orange","Fig Leaf, Mastic or Lentisque",Woodsy Notes,0,0,0,0.309796351,0,0.096047648,0,0,0,0.131380421,0.113446068,0.599284309
English Pear & Freesia,Jo Malone London,women,https://fimgs.net/images/perfume/375x500.10314.jpg,0.663212435,0.057358175,0.391465814,0.578239566,0.24195697,0.822391256,0.340107412,0.295236742,0.089517569,0.859966802,0.179592611,0.487742243,0.621944419,0.283968182,0.067990934,0.369923336,0.701352505,0.18935613,0.061861229,"Melon, Pear","Freesia, Rose","Musk, Patchouli, Amber, Rhuburb",0.3722334,0,0,0.492431223,0,0,0,0.205524995,0,0,0.11611094,0
L'Eau Couture,Elie Saab,women,https://fimgs.net/images/perfume/375x500.22537.jpg,0.637305699,0.077559138,0.362332471,0.6057809,0.251409825,0.820055541,0.346542973,0.275405978,0.100920246,0.825606805,0.104399857,0.201175365,0.570595492,0.484835407,0.167977604,0.243806599,0.684818504,0.256382076,0.15908652,Green Almond,Orange Blossom,Vanilla,0,0.240048251,0,0.455920319,0,0,0.453820242,0,0,0,0,0
Madame Rochas,Rochas,women,https://fimgs.net/images/perfume/375x500.2153.jpg,0.652849741,0.048566046,0.480587553,0.423341809,0.282318243,0.324448599,0.147507454,0.590660203,0.567710384,0.550078523,0.050449785,0.204345473,0.373750003,0.747714335,0.162345701,0.13576245,0.585066327,0.397809379,0.251152986,"Aldehydes, Honeysuckle, Orange Blossom, Green Notes, Hiacynth, Neroli, Bergamot, Lemon","Tuberose, iris, Violet, Orris Root, Jasmine, Ylang-Ylang, Lily-of-the-Valley, Bulgarian Rose, Narcissus","Sandalwood, Tonka Bean, Amber, Musk, Oakmoss, Vetiver, Cedar",0.390454284,0.019551466,0,0,0,0,0.142176701,0.07753457,0.181522576,0.056548457,0.244569376,0.08678664
She Wood,DSQUARED²,women,https://fimgs.net/images/perfume/375x500.3552.jpg,0.658031088,0.073372409,0.310122943,0.72156986,0.203203799,0.582890708,0.252461524,0.513418427,0.241395312,0.753390904,0.114736009,0.376512391,0.603611848,0.361772449,0.13426058,0.342484077,0.7138204,0.182303196,0.086879652,"Lemon, Jasmine, Neroli","Violet, Heliotrope, Musk","Vetiver, Cedar, Amber",0.35743427,0,0,0,0,0,0.063583025,0.195517298,0,0,0.425755999,0.180066463
Petite Cherie,Annick Goutal,women,https://fimgs.net/images/perfume/375x500.2537.jpg,0.559585492,0.075256437,0.382950212,0.45359034,0.374850557,0.835515095,0.468549487,0.118099734,0.056348055,0.924085264,0.282518796,0.663355322,0.477967365,0.146491522,0.123112157,0.727993215,0.225677268,0.122360791,0.205445066,"Pear, Grass, Peach","Rose, Hedione, Lilac","Vanilla, White Musk",0.132848044,0.058689718,0,0.720731677,0,0,0,0.008364999,0,0.296729195,0,0
L'Eau d'Hiver,Frederic Malle,women and men,https://fimgs.net/images/perfume/375x500.2797.jpg,0.860103627,0.045635336,0.669787066,0.388766534,0.079436863,0.567468068,0.1418277,0.396374538,0.525153374,0.771195758,0.140685174,0.564364751,0.570168533,0.298354016,0.088927168,0.612089535,0.350605086,0.201243505,0.134993772,"iris, Jasmine, Heliotrope, Bergamot, White Musk, Angelica, Honey","iris, Jasmine, Heliotrope, Bergamot, White Musk, Angelica, Honey","iris, Jasmine, Heliotrope, Bergamot, White Musk, Angelica, Honey",0.428663654,0,0,0,0.115603828,0,0.057553869,0.296744128,0,0.224997167,0,0.081063316
Very Irresistible Givenchy L?�Intense,Givenchy,women,https://fimgs.net/images/perfume/375x500.10888.jpg,0.70984456,0.066045635,0.500299972,0.46468405,0.217105831,0.21588635,0.092657746,0.713116678,0.636465659,0.163188715,0.088062476,0.113428697,0.349039664,0.749851904,0.20241576,0.054470684,0.648513822,0.419275106,0.258316958,Plum,Rose,"Musk, Patchouli",0.291882556,0,0,0.352416348,0,0,0,0.254041674,0,0,0.34079018,0
Couture!,Moschino,women,https://fimgs.net/images/perfume/375x500.729.jpg,0.772020725,0.045949341,0.591036537,0.396747707,0.170168201,0.214091934,0.147507454,0.741281667,0.532619516,0.443476313,0.089082503,0.157552149,0.546876578,0.395275933,0.298608834,0.064059079,0.686899377,0.363884449,0.260132129,"Mandarin Orange, Pepper, Bergamot","Peony, Pomegranate, Jasmine, Yellow Poppy","Benzoin, Vanilla, Cedar",0.147047472,0.240447704,0,0.10004076,0,0.200120975,0.055970231,0,0,0,0.152572986,0.264681365
Marc Jacobs,Marc Jacobs,women,https://fimgs.net/images/perfume/375x500.1407.jpg,0.67357513,0.060079548,0.377101457,0.629945773,0.209229055,0.645922368,0.369085174,0.297603224,0.213750334,0.668994563,0.061038012,0.14475472,0.715409838,0.404001567,0.176776429,0.13260657,0.872393701,0.134710191,0.207510207,"Gardenia, Bergamot","Tuberose, Jasmine, White Pepper, Honeysuckle","Ginger, Cedar, Musk",0,0.127229489,0,0,0,0,0.807058085,0.073785551,0,0,0.084285799,0.101212829
Jazz,Yves Saint Laurent,men,https://fimgs.net/images/perfume/375x500.2539.jpg,0.632124352,0.05065941,0.3290194,0.645010508,0.254631701,0.456443828,0.154169268,0.550543703,0.469547696,0.420876859,0.032314241,0.149396925,0.448058283,0.725267391,0.162478337,0.104809753,0.694428851,0.380308424,0.190701846,"Nutmeg, Artemisia, Coriander, Cinnamon, Lavender, Basil, Anise, Bergamot, Cardamom","Carnation, iris, Jasmine, Geranium","Leather, Sandalwood, Tonka Bean, Amber, Musk, Oakmoss, Cedar, Tobacco",0.225490196,0.284890427,0,0,0,0,0.040445257,0.16170159,0,0.232684008,0.199678675,0.051525839
Warm Vanilla Sugar,Bath and Body Works,women,https://fimgs.net/images/perfume/375x500.3545.jpg,0.668393782,0.068453004,0.403793044,0.573795397,0.230887309,0.108489863,0.108876702,0.683645903,0.742926005,0.522338684,0.265360169,0.709215361,0.550657234,0.124017208,0.067414741,0.40107817,0.631649318,0.138720646,0.145457487,"Floral Notes, Vanilla","Coconut, Vanilla, Rice","Sandalwood, Musk, Vanilla, Heliotrope",0.056423611,0.396701389,0,0.191515772,0,0,0,0.151622854,0,0.249811268,0.158562097,0
Nirvana Black,Elizabeth and James,women and men,https://fimgs.net/images/perfume/375x500.21984.jpg,0.642487047,0.064475612,0.483800908,0.39877697,0.302385945,0.092982566,0.076570118,0.779516345,0.715092025,0.187250504,0.083656158,0.311402806,0.795765391,0.227554802,0.14133141,0.371373049,0.637677773,0.15471632,0.157995018,"Violet, Sandalwood, Vanilla","Violet, Sandalwood, Vanilla","Violet, Sandalwood, Vanilla",0.232585596,0.299881936,0,0,0,0,0,0,0,0,0.637321895,0
Mon Guerlain,Guerlain,women,https://fimgs.net/images/perfume/375x500.43297.jpg,0.637305699,0.104144861,0.490312928,0.377418147,0.315181343,0.481728573,0.139672891,0.579096745,0.439780687,0.637940482,0.199760765,0.194974936,0.378822106,0.531184275,0.220970538,0.300700642,0.563841198,0.280064217,0.196165509,"Lavender, Bergamot","Jasmine Sambac, iris, Rose","Tahitian Vanilla, Australian Sandalwood, Coumarin, Benzoin, Licorice, Patchouli",0.292178962,0.269637978,0,0,0,0.002710529,0.096417801,0,0.256348286,0,0.129891339,0.092986075
Ma Dame,Jean Paul Gaultier,women,https://fimgs.net/images/perfume/375x500.3681.jpg,0.450777202,0.101737492,0.259190432,0.519492598,0.465112165,0.653441995,0.371791077,0.28850626,0.211141896,0.713722455,0.087764715,0.14101898,0.322827946,0.75677873,0.203972804,0.08311873,0.702273694,0.396904376,0.191711593,Orange,"Rose, Grenadine","Musk, Virginia Cedar",0.182805037,0,0.495907332,0,0,0,0,0.21821882,0,0,0.130219435,0.287295659
Oriens,Van Cleef & Arpels,women,https://fimgs.net/images/perfume/375x500.7583.jpg,0.544041451,0.060393552,0.239406764,0.681936862,0.330572372,0.374821612,0.163030252,0.633743369,0.457063505,0.501455885,0.156128809,0.236132858,0.639695423,0.347361493,0.160494391,0.258403925,0.611995779,0.263989717,0.209971338,"Mandarin Orange, Black Currant, Raspberry","Jasmine, White Flowers","Patchouli, Praline, Amber, Vanilla",0,0.051992088,0,0.368257045,0.180316909,0,0.15148187,0.108668946,0,0,0.243820496,0.1197482
Polo Double Black,Ralph Lauren,men,https://fimgs.net/images/perfume/375x500.1199.jpg,0.720207254,0.04479799,0.322643878,0.783506196,0.126796274,0.203111169,0.140806579,0.620728295,0.66512682,0.219382247,0.25354251,0.572296687,0.585099897,0.186404101,0.07284743,0.57395965,0.586608313,0.043908757,0.084304733,"Pepper, Mango","Indonesian Nutmeg, Roasted Coffee Beans","Juniper Berries, Woodsy Notes, Cardamom",0,0.600938967,0,0.253290773,0,0,0,0,0,0.117117264,0.147195759,0
Escada Magnetism for Men,Escada,men,https://fimgs.net/images/perfume/375x500.1037.jpg,0.813471503,0.032865815,0.659767018,0.345287774,0.13461422,0.316274031,0.130750953,0.584085456,0.605864738,0.125822171,0.085059422,0.124388917,0.416639063,0.671306168,0.205288758,0.145635474,0.66876208,0.315519929,0.231490539,"Woody Notes, Saffron","Leather, Sandalwood, Cedar","Tolu Balsam, Amber, Musk",0,0.135281385,0,0,0,0,0,0.921966447,0,0,0.358493566,0
Essence,Narciso Rodriguez,women,https://fimgs.net/images/perfume/375x500.5321.jpg,0.632124352,0.079024492,0.424568859,0.481674887,0.295223058,0.574381665,0.360756365,0.360989177,0.234969326,0.724309642,0.090995318,0.175740725,0.355634511,0.706383108,0.195213236,0.337982437,0.468115491,0.355715012,0.180828916,"iris, Rose, Benzoin, Musk","iris, Rose, Benzoin, Musk","iris, Rose, Benzoin, Musk",0.489136195,0,0,0,0,0.209591297,0,0.539960562,0,0,0,0
Ralph Hot,Ralph Lauren,women,https://fimgs.net/images/perfume/375x500.1898.jpg,0.663212435,0.05296211,0.427723432,0.523453679,0.250305051,0.128774174,0.442394681,0.436874423,0.471284219,0.408730021,0.056828494,0.17741023,0.658886671,0.437399679,0.182872168,0.098168902,0.807538281,0.366439289,0.09538521,"Spices, Lime, Amber, Fig Leaf, Mandarin Orange, Musk, Orchid, Almond Blossom, Vanilla, Jasmine, Lemon, Sandalwood, Geranium","Spices, Lime, Amber, Fig Leaf, Mandarin Orange, Musk, Orchid, Almond Blossom, Vanilla, Jasmine, Lemon, Sandalwood, Geranium","Spices, Lime, Amber, Fig Leaf, Mandarin Orange, Musk, Orchid, Almond Blossom, Vanilla, Jasmine, Lemon, Sandalwood, Geranium",0.22128488,0.306943543,0,0.158035503,0,0,0.036254332,0.210787823,0,0,0.111458956,0.109690203
Boucheron Pour Homme,Boucheron,men,https://fimgs.net/images/perfume/375x500.132.jpg,0.678756477,0.047519364,0.474244307,0.462564173,0.251793903,0.400460459,0.306802383,0.49910948,0.350180269,0.415997915,0.091949965,0.088530247,0.299405845,0.700985158,0.295891879,0.074376361,0.38755968,0.64114871,0.294641159,"Orange, Lavender, Mandarin Orange, Basil, Lemon Verbena, Bergamot, Lemon","Carnation, Orris Root, Jasmine, Ylang-Ylang, Lily-of-the-Valley, Rose","Sandalwood, Tonka Bean, Amber, Musk, Benzoin, Oakmoss, Vetiver, Incense",0.229318969,0.020777222,0,0,0,0.107895552,0.053968508,0.093145763,0,0.040618886,0.236546935,0.435287058
Ambre Fétiche,Annick Goutal,women and men,https://fimgs.net/images/perfume/375x500.1658.jpg,0.823834197,0.034959179,0.706660843,0.273471093,0.146351948,0.026679209,0.072404269,0.74881274,0.812977075,0.222352409,0.086738227,0.040322562,0.15683827,0.774589471,0.388775231,0.161695593,0.455108058,0.49999473,0.258853487,"Labdanum, Incense, Styrax, Amber, Vanilla","iris, Benzoin","Leather, Vanilla, Geranium, Patchouli",0.073754413,0.104354649,0,0,0,0.620633624,0,0.452623852,0,0,0.078078253,0
XS,Paco Rabanne,men,https://fimgs.net/images/perfume/375x500.515.jpg,0.601036269,0.045740004,0.174827515,0.86750506,0.229418952,0.641213106,0.299182679,0.412494536,0.212252898,0.745621513,0.081495806,0.182045397,0.899695428,0.239620873,0.116555888,0.097218941,0.8617751,0.212526259,0.18548323,"Rosemary, Mandarin Orange, Tarragon, Mint, Bergamot, Lemon","Coriander, Juniper, Sage, Bourbon Geranium, Brazilian Rosewood","Amber, Patchouli, Sandalwood, Musk, Vanilla, Oakmoss, Cedar",0.046796657,0.081337047,0,0,0,0,0,0.174985355,0,0.530118384,0.296933616,0.209188776
Ambré,Baldessarini,men,https://fimgs.net/images/perfume/375x500.797.jpg,0.792746114,0.041553276,0.53194117,0.531044142,0.112430766,0.260370535,0.052314126,0.761688446,0.607102712,0.269238525,0.076652387,0.386095394,0.739135044,0.311401635,0.08479102,0.514014442,0.580388694,0.138225892,0.070163159,"Mandarin Orange, Red Apple","Leather, Violet","Labdanum, Amber, Vanilla, Oak",0.063249727,0.110141767,0,0.226790937,0,0.079335454,0,0.578956852,0,0,0.17318236,0.088874441
Pulp,Byredo,women and men,https://fimgs.net/images/perfume/375x500.3576.jpg,0.595854922,0.056416161,0.51404166,0.284924354,0.376187514,0.55975455,0.530380848,0.263898763,0.094128681,0.775157964,0.065629367,0.154532107,0.262378004,0.523522145,0.457585006,0.104704044,0.222298608,0.545442853,0.519422571,"Bergamot, Cardamon, Black Currant","Fig, Red Apple, Tiare Flower","Cedar, Praline, Peach Blossom",0.060292326,0.047198538,0,0.743408996,0.085923091,0,0.088318434,0,0,0,0.058527912,0.095957693
Euphoria Blossom,Calvin Klein,women,https://fimgs.net/images/perfume/375x500.254.jpg,0.595854922,0.065836299,0.235033335,0.751705552,0.267627789,0.811419287,0.406366504,0.178602913,0.112865907,0.819862358,0.164802632,0.460424651,0.669558878,0.24257736,0.088388215,0.350502361,0.785159011,0.101614117,0.080481271,"Pomegranate, Kumquat","Orchid, Pink Peony, Lotus","Musk, White Woods, White Amber",0.471359223,0,0,0.224734598,0,0,0,0.223134297,0,0,0.105214832,0.144181763
A*Men Pure Tonka,Mugler,men,https://fimgs.net/images/perfume/375x500.35590.jpg,0.839378238,0.031609797,0.803135634,0.139189123,0.157294038,0.114334495,0.021231402,0.74543014,0.806506707,0.177304964,0.082994131,0.072082505,0.06430146,0.937436956,0.319532935,0.076969767,0.277696946,0.916197774,0.145871903,Mint,Lavender,"Tonka Bean, Coffee, Vanilla, Patchouli, Licorice, Cacao",0.093419236,0.817303267,0,0,0,0,0,0,0,0.035937301,0.087824436,0
Lacoste Pour Homme,Lacoste Fragrances,men,https://fimgs.net/images/perfume/375x500.670.jpg,0.678756477,0.041553276,0.310169667,0.73945892,0.18560258,0.473482651,0.154025155,0.566345596,0.438776511,0.491482011,0.078064404,0.099065651,0.582683374,0.695697941,0.062802153,0.146389471,0.849649132,0.217379518,0.137497315,"Grapefruit, Plum, Apple, Bergamot","Cinnamon, Pink Pepper, Juniper, Cardamom","Labdanum, Sandalwood, Musk, Vanilla, Rum, Cedar",0,0.331858407,0.192878908,0.287176412,0,0.039018831,0,0.072315697,0,0.036260238,0.11761785,0.131778473
Silver,Al-Rehab,women and men,https://fimgs.net/images/perfume/375x500.1176.jpg,0.621761658,0.035901193,0.217714554,0.824065647,0.218343352,0.649544876,0.615237549,0.086979453,0.050644959,0.851944067,0.070128779,0.163224769,0.501641929,0.69479411,0.103433017,0.143755018,0.756094288,0.381763712,0.081917969,"Woody Notes, Floral Notes, Citruses, Watery Notes, White Musk, Green Notes","Woody Notes, Floral Notes, Citruses, Watery Notes, White Musk, Green Notes","Woody Notes, Floral Notes, Citruses, Watery Notes, White Musk, Green Notes",0.122199593,0,0,0,0,0,0,0.238721887,0.320025245,0.250350729,0.127709558,0.274180029
Perles De Lalique,Lalique,women,https://fimgs.net/images/perfume/375x500.1833.jpg,0.704663212,0.064998953,0.53194117,0.400971183,0.239985627,0.460113728,0.193713794,0.557222238,0.402642945,0.603830131,0.063385627,0.221070528,0.568094733,0.496835268,0.182118574,0.249234041,0.552314251,0.259964148,0.285316607,Rose,"Pepper, iris, Powdery Notes","Patchouli, Orris Root, Oakmoss, Vetiver, Cashmirwood",0.319689191,0.161787151,0,0,0,0,0,0,0.05723221,0,0.65122275,0
Concentre d`Orange Verte,Hermès,women and men,https://fimgs.net/images/perfume/375x500.4658.jpg,0.870466321,0.03841323,0.664749664,0.407860292,0.067017161,0.579319948,0.630942139,0.140588925,0.044967865,0.899066981,0.201799141,0.373454364,0.807989009,0.146491522,0.067644042,0.39886509,0.690787837,0.151375192,0.075491762,"Orange, Amber, Patchouli, Basil, Cedar","Orange, Amber, Patchouli, Basil, Cedar","Orange, Amber, Patchouli, Basil, Cedar",0,0,0,0,0,0,0,0.138769671,0,0.298410587,0.360200265,0.529847429
Choco Musk,Al-Rehab,women and men,https://fimgs.net/images/perfume/375x500.20139.jpg,0.829015544,0.034749843,0.57851534,0.501522633,0.083092177,0.108599472,0.062669609,0.725721598,0.770425392,0.372381332,0.115145944,0.100643636,0.210949163,0.650249848,0.387904611,0.189681837,0.544954849,0.35993053,0.266589431,"White Musk, Milk Chocolate, Vanilla, Cinnamon, Rose, Sandalwood, Myrrh, Amber, Spicy Notes","White Musk, Milk Chocolate, Vanilla, Cinnamon, Rose, Sandalwood, Myrrh, Amber, Spicy Notes","White Musk, Milk Chocolate, Vanilla, Cinnamon, Rose, Sandalwood, Myrrh, Amber, Spicy Notes",0,0.388405797,0,0,0.351796783,0.051759328,0,0.284232132,0,0,0.085609127,0
See By Chloe,Chloe,women,https://fimgs.net/images/perfume/375x500.17123.jpg,0.430051813,0.108540925,0.231488279,0.535544484,0.484040877,0.785332088,0.328414632,0.313379782,0.124869442,0.867372404,0.119513359,0.312228462,0.673890219,0.361694459,0.106268274,0.303678187,0.732931302,0.214048071,0.081555396,"Bergamot, Apple Blossom","Jasmine, Ylang-Ylang","Musk, Sandalwood, Vanilla",0.492926045,0.066881029,0,0,0,0,0.144093915,0.207412059,0,0,0.109140521,0.125008034
Uomo?,Moschino,men,https://fimgs.net/images/perfume/375x500.730.jpg,0.751295337,0.040297258,0.393233736,0.698574012,0.121739505,0.53985065,0.238999247,0.537499687,0.279477379,0.583651297,0.084681194,0.146002427,0.522355547,0.66900099,0.104808159,0.162766267,0.814134276,0.282167976,0.094419771,"Coriander, Kumquat, Aldehydes, Brazilian Rosewood","Cyclamen, Cinnamon, Clary Sage, Labdanum","Musk, Cedar, Ambergris, Wormwood",0.117166213,0.167574932,0,0,0,0.04415135,0,0.339210745,0.117551118,0.139885826,0.169002215,0.188344034
Daisy Dream,Marc Jacobs,women,https://fimgs.net/images/perfume/375x500.25289.jpg,0.549222798,0.073581746,0.17670272,0.79007833,0.302999908,0.778262238,0.555111405,0.072706803,0.028098786,0.95152697,0.607878559,0.617612753,0.423062987,0,0.054337018,0.782900976,0.33911982,0.058279089,0.087047342,"Blackberry, Grapefruit, Pear","Wisteria, Jasmine, Litchi","White Wood, Musk, Coconut",0.179444444,0,0,0.628925234,0,0,0.090471698,0.116616595,0,0,0.069672659,0.11537146
Ambre Russe,Parfum d`Empire,women and men,https://fimgs.net/images/perfume/375x500.5258.jpg,0.834196891,0.044379318,0.717744291,0.268873964,0.136988906,0.06391585,0.043930476,0.732353074,0.833966859,0.220448995,0.06494685,0.0219078,0.137981363,0.760778221,0.444118124,0.026096296,0.358232907,0.765662185,0.262557641,"Champagne, Vodka","Tea, Cinnamon, Coriander, Birch, Juniper, Russian Leather","Incense, Musk, Amber",0,0.152173913,0.340241588,0,0,0.151580889,0,0.48582758,0,0.185932751,0.072814796,0
Incanto Shine,Salvatore Ferragamo,women,https://fimgs.net/images/perfume/375x500.1055.jpg,0.601036269,0.049403391,0.296120618,0.660522711,0.280593343,0.640433876,0.634614075,0.065381394,0.05144547,0.925055048,0.265810697,0.483336178,0.608824844,0.207862476,0.07484486,0.439512535,0.623738466,0.075933197,0.168890413,"Pineapple, Passionfruit, Bergamot","Freesia, Peach, Pink Peony","Amber, Musk, Cedar",0.193196406,0,0,0.670899668,0,0,0,0.146531539,0,0,0.062995874,0.130966945
Dolce,Dolce&Gabbana,women,https://fimgs.net/images/perfume/375x500.22955.jpg,0.357512953,0.117437722,0.074890123,0.698574012,0.52015346,1,0.433162461,0.033674583,0.029284893,0.927482809,0.283344876,0.618259618,0.550105059,0.17177727,0.065128158,0.475884053,0.624525586,0.072460297,0.130033683,"Papaya flower, Neroli","Amaryllis, Narcissus, Water Lily","Musk, Cashmeran",0.572583361,0,0,0,0,0,0,0.405624934,0,0,0,0.196417137
The Taste of Fragrance Alien,Mugler,women,https://fimgs.net/images/perfume/375x500.13604.jpg,0.922279793,0.022817668,0.816577582,0.214242239,0.066870995,0.123987989,0.093245216,0.757782333,0.681657132,0.234695619,0.040525237,0.14216726,0.226458203,0.754195064,0.326022104,0.135923444,0.501002771,0.459321053,0.27931407,"Jasmine, Caramel",Cashmere Wood,Amber,0,0,0,0,0.322004589,0,0.346656246,0.356172385,0,0,0.244285775,0
Tom Ford for Men,Tom Ford,men,https://fimgs.net/images/perfume/375x500.1172.jpg,0.683937824,0.056834834,0.367803544,0.655301032,0.196001191,0.433225518,0.238028717,0.550463678,0.370512627,0.553644183,0.21024204,0.503293408,0.609697901,0.239255873,0.08184094,0.520844521,0.500757194,0.174700029,0.109728849,"Ginger, Mandarin Orange, Lemon Leaf Oil, Basil, Bergamot, Violet Leaf","Tunisian Orange Blossom, Pepper, Tobacco Leaf, Grapefruit blossom","Amber, Virginian Patchouli, Oakmoss, Vetiver, Cedar, Leather, Cypriol Oil or Nagarmotha",0,0.18520242,0,0,0,0,0.069694549,0.151151249,0,0.298111504,0.275930625,0.300579813
Intense Cafe,Montale,women and men,https://fimgs.net/images/perfume/375x500.18021.jpg,0.792746114,0.042809295,0.685236973,0.258433129,0.187911231,0.154275422,0,0.783521164,0.763608964,0.31605737,0.105193169,0.087665476,0.158125559,0.454375077,0.609314503,0.072089898,0.370356223,0.631495347,0.323932931,Floral Notes,"Coffee, Rose","Amber, Vanila, White Musk",0.368057156,0.422447569,0,0,0,0,0,0.320986323,0,0,0,0
Icon,Alfred Dunhill,men,https://fimgs.net/images/perfume/375x500.29229.jpg,0.792746114,0.039773917,0.654838239,0.318113895,0.167430512,0.556349293,0.289237787,0.485458098,0.239592689,0.637235428,0.087024493,0.190073671,0.5500513,0.6288234,0.087513085,0.147188974,0.701630064,0.377399545,0.137919695,"Bergamot, Neroli, Black Pepper, Petitgrain","Lavender, Black Pepper, Cardamom, Sage, Juniper Berries","Vetiver, Agarwood (Oud), Leather, Oakmoss, iris",0.147310206,0.20361991,0,0,0,0,0,0.065478156,0,0.14614121,0.224109379,0.411563976
Starwalker,Montblanc,men,https://fimgs.net/images/perfume/375x500.4023.jpg,0.772020725,0.035063848,0.432400658,0.665796346,0.104864366,0.612709678,0.42893152,0.312318786,0.14518351,0.721242326,0.109439248,0.458575023,0.787634056,0.194234173,0.072505958,0.417376096,0.704307947,0.098887709,0.089921245,"Mandarin Orange, Bamboo, Bergamot","Sandalwood, Cedar, White Musk","Nutmeg, Ginger, Amber, Fir Resin",0,0.133817427,0,0,0,0.093305197,0,0.166887789,0,0,0.557142451,0.335660474
Soir de Lune,Sisley,women,https://fimgs.net/images/perfume/375x500.605.jpg,0.652849741,0.069499686,0.574423848,0.265032863,0.320124299,0.252426354,0.099482288,0.727805009,0.578052954,0.254181298,0.029964115,0.087360186,0.022435095,0.521400989,0.731211597,0.041284655,0.219397711,0.680025517,0.468000795,"Nutmeg, Coriander, Mandarin Orange, Pepper Oil, Bergamot, Lemon","Mimosa, iris, May Rose, Peach, Jasmine, Lily-of-the-Valley","Patchouli, Honey, Sandalwood, Musk, Oakmoss",0.234642497,0.179758308,0,0.025951521,0.183474818,0,0.028430143,0.055547631,0,0,0.365156849,0.080856481
Ange ou Demon Le Secret Elixir,Givenchy,women,https://fimgs.net/images/perfume/375x500.13052.jpg,0.761658031,0.067929663,0.528294664,0.486879834,0.160303772,0.296580754,0.172510886,0.630882981,0.52065672,0.389197303,0.074161184,0.389398917,0.458071323,0.449738425,0.212131716,0.192090072,0.600706715,0.383910172,0.184205445,"Neroli, Amalfi Lemon, Tea","Jasmine, African Orange flower, Frangipani","Musk, Patchouli, Virginia Cedar, Vanille",0.089725036,0.081524361,0,0,0,0,0.338885401,0.0665205,0,0.205794678,0.154531003,0.295291605
